route3-girl2|1
route3-girl3|1
route3-man|0
route3-sign|0
route4-center-bald|1
route4-center-boy|0
route4-center-cableclub|0
route4-center-couch|0
route4-center-guy|0
route4-center-joy|0
route4-center-joy-desk|0
route4-center-paper|0
route4-center-pc|0
route4-girl|0
route4-item|0
route4-sign|0
route4-sign2|0
route5-checkpoint-guard|0
route5-sign|0
route5-tunnel-girl|0
route5-tunnel-woman|0
route6-boy1|1
route6-boy2|1
route6-checkpoint-guard|0
route6-girl1|1
route6-girl2|1
route6-guy1|1
route6-guy2|1
route6-sign|0
route9-boy1|1
route9-boy2|1
route9-bush1|0
route9-girl1|1
route9-girl2|1
route9-guy1|1
route9-guy2|1
route9-item1|0
route9-item2|0
route9-sign1|0
route9-tough1|1
route9-tough2|1
route9-tough3|1
sign1|0
snes|0
ss-anne-halls|0
ss-anne-halls-book|0
ss-anne-halls-bookcase|0
ss-anne-halls-captain|1
ss-anne-halls-chef1|0
ss-anne-halls-chef2|0
ss-anne-halls-chef3|0
ss-anne-halls-chef4|0
ss-anne-halls-chef5|0
ss-anne-halls-chef6|0
ss-anne-halls-chef7|0
ss-anne-halls-guy1|0
ss-anne-halls-guy2|0
ss-anne-halls-guy3|0
ss-anne-halls-guy4|0
ss-anne-halls-guy5|1
ss-anne-halls-guy6|1
ss-anne-halls-guy7|0
ss-anne-halls-guy8|0
ss-anne-halls-guy9|0
ss-anne-halls-rival1|0
ss-anne-halls-rivalscript1|0
ss-anne-halls-rivalscript2|0
ss-anne-halls-trash1|0
ss-anne-halls-trash2|0
ss-anne-halls-trash3|1
ss-anne-halls-trash4|0
ss-anne-rooms-bald1|0
ss-anne-rooms-boy1|1
ss-anne-rooms-cap1|1
ss-anne-rooms-cap2|1
ss-anne-rooms-cap3|1
ss-anne-rooms-cap4|1
ss-anne-rooms-cap5|1
ss-anne-rooms-fat1|1
ss-anne-rooms-fat2|1
ss-anne-rooms-girl1|1
ss-anne-rooms-girl2|0
ss-anne-rooms-girl3|1
ss-anne-rooms-girl4|0
ss-anne-rooms-girl5|0
ss-anne-rooms-girl6|0
ss-anne-rooms-guy1|0
ss-anne-rooms-hat1|0
ss-anne-rooms-hat2|1
ss-anne-rooms-hat3|1
ss-anne-rooms-hat4|0
ss-anne-rooms-hat5|1
ss-anne-rooms-hat6|0
ss-anne-rooms-hat7|1
ss-anne-rooms-hat8|0
ss-anne-rooms-item1|0
ss-anne-rooms-item2|0
ss-anne-rooms-item3|0
ss-anne-rooms-item4|0
ss-anne-rooms-item5|0
ss-anne-rooms-item6|0
ss-anne-rooms-machoke|0
ss-anne-rooms-mon1|0
ss-anne-rooms-old1|0
ss-anne-rooms-woman1|0
ss-anne-rooms-woman2|0
tunnel1-item1|0
tunnel1-item2|0
tv1|0
vermilion-center-cableclub|0
vermilion-center-cap|0
vermilion-center-couch|0
vermilion-center-joy|0
vermilion-center-joy-desk|0
vermilion-center-pc|0
vermilion-center-safari|0
vermilion-city-bush1|0
vermilion-city-man1|0
vermilion-city-man2|0
vermilion-city-mon1|0
vermilion-city-sign2|0
vermilion-city-sign3|0
vermilion-city-sign4|0
vermilion-city-sign5|0
vermilion-city-woman1|0
vermilion-city-worker1|0
vermilion-city-worker2|1
vermilion-gym-board|1
vermilion-gym-board2|1
vermilion-gym-bookcase|0
vermilion-gym-clerk|1
vermilion-gym-surge|1
vermilion-gym-trainer1|1
vermilion-gym-trainer2|1
vermilion-gym-trainer3|1
vermilion-house1-bookshelf3|0
vermilion-house1-bookshelf4|0
vermilion-house1-bookshelf5|0
vermilion-house1-map-wall|0
vermilion-house1-safari|1
vermilion-house2-bookshelf3|0
vermilion-house2-bookshelf4|0
vermilion-house2-bookshelf5|0
vermilion-house2-girl|1
vermilion-house2-map-wall|0
vermilion-house3-bookshelf3|0
vermilion-house3-bookshelf4|0
vermilion-house3-bookshelf5|0
vermilion-house3-boy|0
vermilion-house3-map-wall|0
vermilion-house3-note|0
vermilion-house3-pidgey|0
vermilion-house4-fat|0
vermilion-house4-hat|1
vermilion-house4-pikachu|0
vermilion-house4-plaque1|0
vermilion-house4-plaque2|0
vermilion-house4-seal|0
vermilion-house4-woman|0
vermilion-house4-woman2|0
vermilion-mart-clerk|0
vermilion-mart-clerkdesk1|0
vermilion-mart-clerkdesk2|0
vermilion-mart-girl|0
vermilion-mart-guy|0
vermilion-mart-shelf1|0
vermilion-mart-shelf2|0
vermilion-mart-shelf3|0
vermilion-mart-shelf4|0
vermillion-city-sign1|0
vermillion-harbor-placeholder|0
viridian-center-cableclub|0
viridian-center-couch|0
viridian-center-guy|0
viridian-center-joy|0
viridian-center-joy-desk|0
viridian-center-pc|0
viridian-city-boy|0
viridian-city-boy2|0
viridian-city-bush1|0
viridian-city-bush2|0
viridian-city-fat|1
viridian-city-girl|1
viridian-city-grandpa|0
viridian-city-grandpa2|0
viridian-city-grandpa3|0
viridian-city-gym-lock|0
viridian-city-potion|0
viridian-city-sign1|0
viridian-city-sign2|0
viridian-city-sign3|0
viridian-city-sign4|0
viridian-forest-boy1|0
viridian-forest-boy2|0
viridian-forest-boy3|1
viridian-forest-boy4|1
viridian-forest-boy5|1
viridian-forest-item1|0
viridian-forest-item2|0
viridian-forest-item3|0
viridian-forest-sign1|0
viridian-forest-sign2|0
viridian-forest-sign3|0
viridian-forest-sign4|0
viridian-forest-sign5|0
viridian-forest-sign6|0
viridian-house1-bird|0
viridian-house1-bookshelf1|0
viridian-house1-bookshelf2|0
viridian-house1-bookshelf3|0
viridian-house1-clipboard|0
viridian-house1-girl|0
viridian-house1-man|0
viridian-house1-map|0
viridian-house2-blackboard|0
viridian-house2-book|0
viridian-house2-bookshelf1|0
viridian-house2-girl1|0
viridian-house2-girl2|0
viridian-house3-bookshelf1|0
viridian-house3-bookshelf2|0
viridian-house3-bookshelf3|0
viridian-house3-doctor|0
viridian-house3-map|0
viridian-house3-phone|0
viridian-mart-boy|0
viridian-mart-clerk|0
viridian-mart-clerkdesk1|1
viridian-mart-clerkdesk2|1
viridian-mart-man|0
viridian-mart-script|0
viridian-mart-shelf1|0
viridian-mart-shelf2|0
viridian-mart-shelf3|0
viridian-mart-shelf4|0
viridian-station1-girl|0
viridian-station1-man|0
viridian-station1-woman|0
viridian-station2-man|0
viridian-station2-oldman|0
viridian-station3-boy|0
viridian-station3-doctor|1
END
ACTIVE:
bed1|1
bed2|1
bill-house-bill|1
bill-house-computer|1
bill-house-mon|0
bookshelf3|1
bookshelf4|1
bookshelf5|1
cerulean-bike-bike1|1
cerulean-bike-bike10|1
cerulean-bike-bike11|1
cerulean-bike-bike12|1
cerulean-bike-bike2|1
cerulean-bike-bike3|1
cerulean-bike-bike4|1
cerulean-bike-bike5|1
cerulean-bike-bike6|1
cerulean-bike-bike7|1
cerulean-bike-bike8|1
cerulean-bike-bike9|1
cerulean-bike-boy|1
cerulean-bike-clerk|1
cerulean-bike-desk1|1
cerulean-bike-desk2|1
cerulean-bike-woman|1
cerulean-center-cableclub|1
cerulean-center-couch|1
cerulean-center-hat|1
cerulean-center-joy|1
cerulean-center-joy-desk|1
cerulean-center-man|1
cerulean-center-pc|1
cerulean-city-bush1|0
cerulean-city-girl1|1
cerulean-city-girl2|1
cerulean-city-guard|0
cerulean-city-guard2|1
cerulean-city-guy1|1
cerulean-city-guy2|1
cerulean-city-guy3|1
cerulean-city-item1|0
cerulean-city-rival1|0
cerulean-city-rival2|0
cerulean-city-rocket|0
cerulean-city-script1|0
cerulean-city-script2|0
cerulean-city-sign1|1
cerulean-city-sign2|1
cerulean-city-sign3|1
cerulean-city-sign4|1
cerulean-city-slowbro|1
cerulean-gym-board|1
cerulean-gym-board2|1
cerulean-gym-clerk|1
cerulean-gym-misty|1
cerulean-gym-trainer1|1
cerulean-gym-trainer2|1
cerulean-house1-bookshelf4|1
cerulean-house1-bookshelf5|1
cerulean-house1-man|1
cerulean-house1-map-wall|1
cerulean-house1-woman|1
cerulean-house2-man|1
cerulean-house3-bookshelf1|1
cerulean-house3-bookshelf2|1
cerulean-house3-safari|1
cerulean-house3-woman|1
cerulean-mart-clerk|1
cerulean-mart-clerkdesk1|1
cerulean-mart-clerkdesk2|1
cerulean-mart-girl|1
cerulean-mart-guy|1
cerulean-mart-shelf1|1
cerulean-mart-shelf2|1
cerulean-mart-shelf3|1
cerulean-mart-shelf4|1
daycare-bookshelf1|1
daycare-bookshelf2|1
daycare-bookshelf3|1
daycare-man|1
daycare-map-wall|1
diglett-cave-bald1|1
diglett-cave-safari1|1
home-bookshelf1|1
home-bookshelf2|1
home-pc|1
lavender-center-cableclub|1
lavender-center-couch|1
lavender-center-girl|1
lavender-center-guy|1
lavender-center-joy|1
lavender-center-joy-desk|1
lavender-center-pc|1
lavender-house1-book1|1
lavender-house1-bookshelf1|1
lavender-house1-bookshelf2|1
lavender-house1-bookshelf3|1
lavender-house1-girl|1
lavender-house1-man|1
lavender-house1-map|1
lavender-house1-mon1|1
lavender-house1-mon2|1
lavender-house2-bookshelf1|1
lavender-house2-bookshelf2|1
lavender-house2-bookshelf3|1
lavender-house2-girl|1
lavender-house2-map|1
lavender-house2-mon2|1
lavender-house3-bookshelf1|1
lavender-house3-bookshelf2|1
lavender-house3-bookshelf3|1
lavender-house3-man|1
lavender-house3-map|1
lavender-mart-clerk|1
lavender-mart-clerkdesk1|1
lavender-mart-clerkdesk2|1
lavender-mart-guy|1
lavender-mart-man|1
lavender-mart-shelf1|1
lavender-mart-shelf2|1
lavender-mart-shelf3|1
lavender-mart-shelf4|1
lavender-tower-lower-desk|1
lavender-tower-lower-man1|1
lavender-tower-lower-rival|0
lavender-tower-lower-script2|0
lavender-tower-lower-scriptl|0
lavender-tower-lower-woman1|1
lavender-tower-lower-woman2|1
lavender-tower-lower-woman3|1
lavender-tower-lower-woman4|1
lavender-tower-rival|1
lavender-town-girl1|1
lavender-town-guy1|1
lavender-town-guy2|1
lavender-town-sign1|1
lavender-town-sign2|1
lavender-town-sign3|1
lavender-town-sign4|1
mom|1
mt-moon-boy1|1
mt-moon-boy2|1
mt-moon-boy3|1
mt-moon-fossil1|0
mt-moon-fossil2|0
mt-moon-girl1|1
mt-moon-girl2|1
mt-moon-hiker1|1
mt-moon-item1|0
mt-moon-item2|0
mt-moon-item3|0
mt-moon-item4|0
mt-moon-item5|0
mt-moon-item6|0
mt-moon-item7|0
mt-moon-item8|0
mt-moon-item9|0
mt-moon-man1|1
mt-moon-man2|1
mt-moon-rocket1|1
mt-moon-rocket2|1
mt-moon-rocket3|1
mt-moon-rocket4|1
mt-moon-sign1|1
oak|1
oak-lab-aide1|1
oak-lab-aide2|1
oak-lab-ball1|0
oak-lab-ball2|0
oak-lab-ball3|1
oak-lab-bookshelf1|1
oak-lab-bookshelf10|1
oak-lab-bookshelf11|1
oak-lab-bookshelf12|1
oak-lab-bookshelf2|1
oak-lab-bookshelf3|1
oak-lab-bookshelf4|1
oak-lab-bookshelf5|1
oak-lab-bookshelf6|1
oak-lab-bookshelf7|1
oak-lab-bookshelf8|1
oak-lab-bookshelf9|1
oak-lab-rival1|0
oak-lab-rival2|0
oak-lab-script1|0
oak-lab-script2|0
oak-lab-script3|0
oak-lab-wallscroll1|1
oak-lab-wallscroll2|1
oak-lab-woman|1
oak-pc1|1
oak-pc2|1
pallet-town-fat|1
pallet-town-oak|0
pallet-town-script1|0
pallet-town-script2|0
pallet-town-sign1|1
pallet-town-sign2|1
pallet-town-sign3|1
pallet-town-sign4|1
pallet-town-woman|1
pewter-center-cableclub|1
pewter-center-couch|1
pewter-center-guy|1
pewter-center-jigglypuff|1
pewter-center-joy|1
pewter-center-joy-desk|1
pewter-center-pc|1
pewter-city-blocker|0
pewter-city-bush|0
pewter-city-girl|1
pewter-city-guy|1
pewter-city-guy2|1
pewter-city-guy3|1
pewter-city-sign1|1
pewter-city-sign2|1
pewter-city-sign3|1
pewter-city-sign4|1
pewter-city-sign5|1
pewter-gym-board|1
pewter-gym-board2|1
pewter-gym-brock|1
pewter-gym-clerk|1
pewter-gym-trainer1|1
pewter-house1-bald|1
pewter-house1-bookshelf1|1
pewter-house1-bookshelf2|1
pewter-house1-bookshelf3|1
pewter-house1-boy|1
pewter-house1-map|1
pewter-house2-bald|1
pewter-house2-bookshelf1|1
pewter-house2-bookshelf2|1
pewter-house2-bookshelf3|1
pewter-house2-girl|1
pewter-house2-map|1
pewter-house2-mon|1
pewter-mart-boy|1
pewter-mart-clerk|1
pewter-mart-clerkdesk1|1
pewter-mart-clerkdesk2|1
pewter-mart-man|1
pewter-mart-shelf1|1
pewter-mart-shelf2|1
pewter-mart-shelf3|1
pewter-mart-shelf4|1
pewter-museum-amber|0
pewter-museum-bald1|1
pewter-museum-boy1|1
pewter-museum-doctor1|1
pewter-museum-doctor2|1
pewter-museum-doctor3|1
pewter-museum-doctor4|1
pewter-museum-entrance|1
pewter-museum-exhibit1|1
pewter-museum-exhibit2|1
pewter-museum-exhibit3|1
pewter-museum-exhibit4|1
pewter-museum-girl1|1
pewter-museum-old1|1
pewter-museum-tough1|1
pewter-station1-oldman|1
pokedex1|0
pokedex2|0
power-plant-center-cableclub|1
power-plant-center-couch|1
power-plant-center-fat|1
power-plant-center-guy|1
power-plant-center-joy|1
power-plant-center-joy-desk|1
power-plant-center-pc|1
power-plant-outside-bush1|0
power-plant-outside-bush2|0
power-plant-outside-bush3|0
power-plant-outside-bush4|0
power-plant-outside-girl1|1
rival-house-map-item|1
rival-house-map-wall|1
rival-sister|1
rock-tunnel-girl1|1
rock-tunnel-girl2|1
rock-tunnel-girl3|1
rock-tunnel-girl4|1
rock-tunnel-girl5|1
rock-tunnel-guy1|1
rock-tunnel-guy2|1
rock-tunnel-guy3|1
rock-tunnel-guy4|1
rock-tunnel-sign1|1
rock-tunnel-tough1|1
rock-tunnel-tough2|1
rock-tunnel-tough3|1
rock-tunnel-tough4|1
rock-tunnel-tough5|1
rock-tunnel-tough6|1
route1-boy1|1
route1-boy2|1
route1-sign1|1
route10-girl1|1
route10-guy1|1
route10-guy2|1
route10-guy3|1
route10-item1|0
route10-sign|1
route11-bald1|1
route11-bald2|1
route11-bald3|1
route11-bald4|1
route11-boy1|1
route11-boy2|1
route11-boy3|1
route11-boy4|1
route11-item1|0
route11-man1|1
route11-man2|1
route11-sign1|1
route2-bush1|0
route2-bush2|0
route2-bush3|0
route2-bush4|0
route2-bush5|0
route2-item1|0
route2-item2|0
route2-sign1|1
route2-sign2|1
route2-sign3|1
route22-rival-script1|0
route22-rival-script2|0
route22-rival1|0
route22-sign1|1
route24-boy1|1
route24-boy2|1
route24-girl1|1
route24-girl2|1
route24-guy1|1
route24-guy2|1
route24-guy3|1
route24-item1|0
route25-boy1|1
route25-boy2|1
route25-boy3|1
route25-bush1|0
route25-girl1|1
route25-girl2|1
route25-guy1|1
route25-hiker1|1
route25-hiker2|1
route25-hiker3|1
route25-item1|0
route25-item2|0
route25-item3|0
route25-sign1|1
route3-boy|1
route3-boy2|1
route3-boy3|1
route3-boy4|1
route3-boy5|1
route3-girl|1
route3-girl2|1
route3-girl3|1
route3-man|1
route3-sign|1
route4-center-bald|1
route4-center-boy|1
route4-center-cableclub|1
route4-center-couch|1
route4-center-guy|1
route4-center-joy|1
route4-center-joy-desk|1
route4-center-paper|1
route4-center-pc|1
route4-girl|1
route4-item|1
route4-sign|1
route4-sign2|1
route5-checkpoint-guard|1
route5-sign|1
route5-tunnel-girl|1
route5-tunnel-woman|1
route6-boy1|1
route6-boy2|1
route6-checkpoint-guard|1
route6-girl1|1
route6-girl2|1
route6-guy1|1
route6-guy2|1
route6-sign|1
route9-boy1|1
route9-boy2|1
route9-bush1|0
route9-girl1|1
route9-girl2|1
route9-guy1|1
route9-guy2|1
route9-item1|0
route9-item2|0
route9-sign1|1
route9-tough1|1
route9-tough2|1
route9-tough3|1
sign1|1
snes|1
ss-anne-halls|1
ss-anne-halls-book|1
ss-anne-halls-bookcase|1
ss-anne-halls-captain|1
ss-anne-halls-chef1|1
ss-anne-halls-chef2|1
ss-anne-halls-chef3|1
ss-anne-halls-chef4|1
ss-anne-halls-chef5|1
ss-anne-halls-chef6|1
ss-anne-halls-chef7|1
ss-anne-halls-guy1|1
ss-anne-halls-guy2|1
ss-anne-halls-guy3|1
ss-anne-halls-guy4|1
ss-anne-halls-guy5|1
ss-anne-halls-guy6|1
ss-anne-halls-guy7|1
ss-anne-halls-guy8|1
ss-anne-halls-guy9|1
ss-anne-halls-rival1|0
ss-anne-halls-rivalscript1|0
ss-anne-halls-rivalscript2|0
ss-anne-halls-trash1|1
ss-anne-halls-trash2|1
ss-anne-halls-trash3|1
ss-anne-halls-trash4|1
ss-anne-rooms-bald1|1
ss-anne-rooms-boy1|1
ss-anne-rooms-cap1|1
ss-anne-rooms-cap2|1
ss-anne-rooms-cap3|1
ss-anne-rooms-cap4|1
ss-anne-rooms-cap5|1
ss-anne-rooms-fat1|1
ss-anne-rooms-fat2|1
ss-anne-rooms-girl1|1
ss-anne-rooms-girl2|1
ss-anne-rooms-girl3|1
ss-anne-rooms-girl4|1
ss-anne-rooms-girl5|1
ss-anne-rooms-girl6|1
ss-anne-rooms-guy1|1
ss-anne-rooms-hat1|1
ss-anne-rooms-hat2|1
ss-anne-rooms-hat3|1
ss-anne-rooms-hat4|1
ss-anne-rooms-hat5|1
ss-anne-rooms-hat6|1
ss-anne-rooms-hat7|1
ss-anne-rooms-hat8|1
ss-anne-rooms-item1|0
ss-anne-rooms-item2|0
ss-anne-rooms-item3|0
ss-anne-rooms-item4|0
ss-anne-rooms-item5|0
ss-anne-rooms-item6|0
ss-anne-rooms-machoke|1
ss-anne-rooms-mon1|1
ss-anne-rooms-old1|1
ss-anne-rooms-woman1|1
ss-anne-rooms-woman2|1
tunnel1-item1|0
tunnel1-item2|0
tv1|1
vermilion-center-cableclub|1
vermilion-center-cap|1
vermilion-center-couch|1
vermilion-center-joy|1
vermilion-center-joy-desk|1
vermilion-center-pc|1
vermilion-center-safari|1
vermilion-city-bush1|0
vermilion-city-man1|1
vermilion-city-man2|1
vermilion-city-mon1|1
vermilion-city-sign2|1
vermilion-city-sign3|1
vermilion-city-sign4|1
vermilion-city-sign5|1
vermilion-city-woman1|1
vermilion-city-worker1|1
vermilion-city-worker2|1
vermilion-gym-board|1
vermilion-gym-board2|1
vermilion-gym-bookcase|1
vermilion-gym-clerk|1
vermilion-gym-surge|1
vermilion-gym-trainer1|1
vermilion-gym-trainer2|1
vermilion-gym-trainer3|1
vermilion-house1-bookshelf3|1
vermilion-house1-bookshelf4|1
vermilion-house1-bookshelf5|1
vermilion-house1-map-wall|1
vermilion-house1-safari|1
vermilion-house2-bookshelf3|1
vermilion-house2-bookshelf4|1
vermilion-house2-bookshelf5|1
vermilion-house2-girl|1
vermilion-house2-map-wall|1
vermilion-house3-bookshelf3|1
