56   56   2   3  2  3  1  1 76 76 76 76 76 76 76 76 56 56  2  3 56 56  56 56   2   3  1  1 102 71  71 103  1  1  2  3 76 76 76 76 76
56   56   3   2  3  2  1  1  1  1  1  1  1  1  1  1 56  5  3  2 55 55  55 55   3   2  1  1 104 68  68 105  1  1  3  2 76 76 76 76 76
106 106 106 107  2  3  2  3  2  3  2  3  2  3  2  3  2  3  2  3 93 93  93 93   2   3  1  1 108 65  65 109  1  1  2  3 76 76 76 76 76
96   96  96  97  3  2  3  2  3  2  3  2  3  2  3  2  3  2  3  2 94 94  94 94   3   2  1  1 110 15 111 112  1  1  3  2 76 76 76 76 76
96   96  96  97  2  3  1  1  1  1  1  1  1  1  1  1  2  3  2  3  2  3   2  3   2   3  2  3   2  3   2   3  2  3  2  3 76 76 76 76 76
96   96  96  97 76 76 76 76  1  1  1  1  1  1  1  1  3  2  3  2  3  2   3  2   3   2  3  2   3  2   3   2  3  2  3  2 76 76 76 76 76
96   96  96  97  2  3  1  1  1  1 93 93 93 93  1  1  2  3 93 93  2  3 102 71  71 103  2  3  93 93   1   1  1  1  2  3 76 76 76 76 76
96   96  96  97  3  2  1  1 76 76 94 94 94 94  1  1  3  2 94 94  3  2 104 68  68 105  3  2  94 94   1   1  1  1  3  2 76 76 76 76 76
96   96  96  97  2  3  1  1 92 88 88 88 88 91  1  1  2  3  1  1  2  3 108 65  65 109  2  3   1  1   1   1 93 93  2  3 76 76 76 76 76
96   96  96  97  3  2  1  1 90 81 81 81 81 89  1  1  3  2  1  1  3  2 110 15 113 112  3  2   1  1   1   1 94 94  3  2 76 76 76 76 76
96   96  96  97 56 56  1  1 90 81 81 81 81 89  1  1 56 56  1  1 56 56  56 56  56  56 56 56  56 56  56  56 56 56 56 56 76 76 76 76 76
99   99  99  98 78 78 77 77 90 81 81 81 81 89 77 79 78 78 77 79 78 78  78 78  78  78 78 78  78 78  78  78 78 78 78 78 76 76 76 76 76
1     1   1   0  2  3 93 93  1  1  1  1  1  1  1  1  2  3  1  1 56 56   1  1  93  93 93 93   2  3  93  93 93 93  2  3 76 76 76 76 76
1     1   1   0  3  2 94 94  1  1  1  1  1  1  1  1  3  2  1  1 56  5   1  1  94  94 94 94   3  2  94  94 94 94  3  2 76 76 76 76 76
1     1   1   0 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56  2  3  56 56  56  56 56 56  56 56  56  56 56 56 56 56 76 76 76 76 76
1     1   1   0 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55  3  2  55 55  55  55 55 55  55 55  55  55 55 55 55 55 76 76 76 76 76
1     1   1   1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  2  3   0  1   1   1  1  1   0  1   1   1  1  1  1  1  1  1  1  1  1
1     1   1   1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  3  2   0  1   1   1  1  1   0  1   1   1  1  1  1  1  1  1  1  1  1
1     1   1   1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  2  3   0  1   1   1  1  1   0  1   1   1  1  1  1  1  1  1  1  1  1
1     1   1   1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  3  2   0  1   1   1  1  1   0  1   1   1  1  1  1  1  1  1  1  1  1
1     1   1   1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  2  3   0  1   1   1  1  1   0  1   1   1  1  1  1  1  1  1  1  1  1
1     1   1   1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  3  2   0  0   0   0  0  0   0  1   1   1  1  1  1  1  1  1  1  1  1
